key	display_model	impact	launch_fx	trail_fx	stationary_fx	airborne_anim	landing_anim	tip_offset	trail_spin	launch_camera_shake	impact_bounce	impact_penetrate	impact_blood	impact_bounce_blood	impact_penetrate_blood	mirroring_start	mirroring_trail	scale
nanu_dwf_rangers_throwing_axe_lightning	projectiles\dwf_throwing_axe_01.rigid_model_v2	nanu_particle_effect_explosion_lightning_tiny		nanu_particle_effect_lightning_trail_tiny				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_dwf_rangers_throwing_axe_magic	projectiles\dwf_throwing_axe_01.rigid_model_v2	wh2_dlc10_sisterofavalorn_impact		wh2_dlc10_sisterofavalorn_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_eagleclaw_bolt_arcane_fire	projectiles/hef_eagle_bolt.wsmodel	nanu_particle_effect_explosion_arcane_fire_tiny_lingering		nanu_particle_effect_arrow_arcane_fire_trail				-0.0200	false		wh_main_bounce_impact	wh2_dlc13_entity_fire_impact_penetrate				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_eagleclaw_bolt_flaming	projectiles/hef_eagle_bolt.wsmodel	nanu_particle_effect_explosion_fire_tiny_lingering		wh2_dlc13_weapon_fire_arrow_trail				-0.0200	false		wh_main_bounce_impact	wh2_dlc13_entity_fire_impact_penetrate				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_eagleclaw_bolt_frozen	projectiles/hef_eagle_bolt.wsmodel	nanu_particle_effect_explosion_ice_tiny_lingering		wh2_dlc10_sisterofavalorn_trail				-0.0200	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_eagleclaw_bolt_lightning	projectiles/hef_eagle_bolt.wsmodel	nanu_particle_effect_explosion_lightning_tiny		nanu_particle_effect_lightning_trail_tiny				-0.0200	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_eagleclaw_bolt_magic	projectiles/hef_eagle_bolt.wsmodel	wh2_dlc10_sisterofavalorn_impact		wh2_dlc10_sisterofavalorn_trail				-0.0200	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_eagleclaw_bolt_poison	projectiles/hef_eagle_bolt.wsmodel	wh2_dlc10_everqueen_court_guard_impact		wh2_dlc10_everqueen_court_guard_trail				-0.0200	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_arrow_arcane_fire	projectiles\wh_brt_longbow_arrow.rigid_model_v2	nanu_particle_effect_explosion_arcane_fire_tiny_lingering		nanu_particle_effect_arrow_arcane_fire_trail				-0.0500	false		wh3_main_arrow_bounce	wh2_dlc13_entity_fire_impact_penetrate				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_arrow_flaming	projectiles\wh_brt_longbow_arrow.rigid_model_v2	nanu_particle_effect_explosion_fire_tiny_lingering		wh2_dlc13_weapon_fire_arrow_trail				-0.0500	false		wh3_main_arrow_bounce	wh2_dlc13_entity_fire_impact_penetrate				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_arrow_frozen	projectiles\wh_brt_longbow_arrow.rigid_model_v2	nanu_particle_effect_explosion_ice_tiny_lingering		wh_dlc05_wef_swiftshiver_arrow_trail				-0.0500	false		nanu_particle_effect_explosion_ice_small	nanu_particle_effect_explosion_ice_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_arrow_lightning	projectiles\wh_brt_longbow_arrow.rigid_model_v2	nanu_particle_effect_explosion_lightning_tiny		nanu_particle_effect_lightning_trail_tiny				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_arrow_magic	projectiles\wh_brt_longbow_arrow.rigid_model_v2	wh_dlc05_impact_wef_arrow_swiftshiver		wh3_main_ksl_ice_guard_arrow_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_crossbow_arcane_fire	projectiles\wh_emp_crossbow_bolt.rigid_model_v2	nanu_particle_effect_explosion_arcane_fire_tiny_lingering		nanu_particle_effect_arrow_arcane_fire_trail				-0.0200	false		wh3_main_arrow_bounce	wh2_dlc13_entity_fire_impact_penetrate				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_crossbow_flaming	projectiles\wh_emp_crossbow_bolt.rigid_model_v2	nanu_particle_effect_explosion_fire_tiny_lingering		wh2_dlc13_weapon_fire_arrow_trail				-0.0200	false		wh3_main_arrow_bounce	wh2_dlc13_entity_fire_impact_penetrate				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_crossbow_frozen	projectiles\wh_emp_crossbow_bolt.rigid_model_v2	nanu_particle_effect_explosion_ice_tiny_lingering		wh_dlc05_wef_swiftshiver_arrow_trail				-0.0500	false		nanu_particle_effect_explosion_ice_small	nanu_particle_effect_explosion_ice_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_crossbow_lightning	projectiles\wh_emp_crossbow_bolt.rigid_model_v2	nanu_particle_effect_explosion_lightning_tiny		nanu_particle_effect_lightning_trail_tiny				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_crossbow_magic	projectiles\wh_emp_crossbow_bolt.rigid_model_v2	nanu_particle_effect_explosion_ice_small_lingering		wh3_main_ksl_ice_guard_arrow_trail				-0.0200	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_great_cannon_ball_arcane_fire	projectiles\wh_emp_cannon_ball.rigid_model_v2	nanu_particle_effect_explosion_arcane_fire_small_lingering	wh_main_weapon_muzzle_flash_medium	nanu_particle_effect_cannonball_arcane_fire_trail				0.0000	false	wh_main_unit_launch_medium	wh3_main_arrow_bounce	wh2_dlc13_entity_fire_impact_penetrate				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_great_cannon_ball_flaming	projectiles\wh_emp_cannon_ball.rigid_model_v2	nanu_particle_effect_explosion_fire_small_lingering	wh_main_weapon_muzzle_flash_medium	wh3_main_entity_blood_throne_projectile_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_spell_fire_piercing_bolts_of_burning	wh_main_spell_fire_piercing_bolts_of_burning				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_great_cannon_ball_frozen	projectiles\wh_emp_cannon_ball.rigid_model_v2	nanu_particle_effect_explosion_ice	wh_main_weapon_muzzle_flash_medium	wh3_main_ability_ice_shard_trail				0.0000	false	wh_main_unit_launch_medium	wh3_main_arrow_bounce	wh3_main_spell_tempest_hailstorm				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_great_cannon_ball_lightning	projectiles\wh_emp_cannon_ball.rigid_model_v2	nanu_particle_effect_explosion_lightning_small	wh_main_weapon_muzzle_flash_medium	nanu_particle_effect_lightning_trail_medium				0.0000	true	wh_main_unit_launch_medium	nanu_particle_effect_explosion_lightning_small	nanu_particle_effect_explosion_lightning_small				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
nanu_emp_great_cannon_ball_magic	projectiles\wh_emp_cannon_ball.rigid_model_v2	nanu_particle_effect_explosion_magic_small	wh_main_weapon_muzzle_flash_medium	wh2_main_hef_volley_of_arrows				0.0000	true	wh_main_unit_launch_medium	wh2_main_abilities_soul_rain_impact	wh2_main_abilities_soul_rain_impact				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
nanu_emp_grenade_arcane_fire	projectiles\wh_emp_grenade.rigid_model_v2			nanu_particle_effect_arrow_arcane_fire_trail				0.0000	false	wh_main_unit_launch_light	wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_grenade_flaming	projectiles\wh_emp_grenade.rigid_model_v2			wh3_dlc23_blunderbuss_projectile_trail				0.0000	false	wh_main_unit_launch_light	wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_grenade_frozen	projectiles\wh_emp_grenade.rigid_model_v2			wh_dlc05_wef_swiftshiver_arrow_trail				0.0000	false	wh_main_unit_launch_light	wh_main_impact_very_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_grenade_lightning	projectiles\wh_emp_grenade.rigid_model_v2			nanu_particle_effect_lightning_trail_tiny				0.0000	false	wh_main_unit_launch_light	nanu_particle_effect_static_shock	nanu_particle_effect_static_shock				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_grenade_magic	projectiles\wh_emp_grenade.rigid_model_v2			wh_dlc05_wef_swiftshiver_arrow_trail				0.0000	false	wh_main_unit_launch_light	wh_main_impact_very_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_mortar_frozen	projectiles\wh_emp_mortar.rigid_model_v2	nanu_particle_effect_explosion_ice		wh3_main_ability_ice_shard_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_mortar_lightning	projectiles\wh_emp_mortar.rigid_model_v2	wh_main_emp_mortar_impact		wh3_main_weapon_tower_ksl_lightning_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_rifle_bullet_arcane_fire	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	nanu_particle_effect_explosion_fire_tiny		nanu_particle_effect_arrow_arcane_fire_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_rifle_bullet_frozen	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	nanu_particle_effect_explosion_ice_tiny_lingering		wh3_main_ksl_ice_guard_arrow_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_rifle_bullet_lightning	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	nanu_particle_effect_static_shock_small		nanu_particle_effect_lightning_trail_tiny				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_rifle_bullet_magic	projectiles\wh_dwf_rifle_bullet.rigid_model_v2	wh_dlc05_impact_wef_arrow_swiftshiver		wh3_main_ksl_ice_guard_arrow_trail				0.0000	false		wh_main_impact_very_small	wh_main_impact_very_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_emp_rocket_arcane_fire	projectiles\wh_emp_rocket.rigid_model_v2			nanu_particle_effect_cannonball_arcane_fire_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_very_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_rocket_frozen	projectiles\wh_emp_rocket.rigid_model_v2			wh3_main_ability_ice_shard_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_very_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_rocket_lightning	projectiles\wh_emp_rocket.rigid_model_v2			nanu_particle_effect_lightning_trail_medium				0.0000	false	wh_main_unit_launch_medium	nanu_particle_effect_static_shock	nanu_particle_effect_static_shock				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_rocket_magic	projectiles\wh_emp_rocket.rigid_model_v2			wh2_dlc10_bone_giant_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_very_small	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_steam_tank_steam_shot_flaming		wh_main_weapon_flame_cannon_impact		wh_main_weapon_flame_cannon_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_weapon_flame_cannon_impact	wh_main_weapon_flame_cannon_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_volley_gun_shot_arcane_fire	projectiles\wh_emp_volley_gun_shot.rigid_model_v2	nanu_particle_effect_explosion_arcane_fire_small	wh_main_weapon_muzzle_flash_small	nanu_particle_effect_arrow_arcane_fire_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_volley_gun_shot_flaming	projectiles\wh_emp_volley_gun_shot.rigid_model_v2	nanu_particle_effect_explosion_fire_small	wh_main_weapon_muzzle_flash_small	wh_dlc07_weapon_trail_arrow_burning_small				0.0000	false	wh_main_unit_launch_medium	wh3_dlc23_chd_blunderbuss	wh3_dlc23_chd_blunderbuss				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_volley_gun_shot_frozen	projectiles\wh_emp_volley_gun_shot.rigid_model_v2	nanu_particle_effect_explosion_ice_small	wh_main_weapon_muzzle_flash_small	wh3_main_ksl_ice_guard_arrow_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_volley_gun_shot_lightning	projectiles\wh_emp_volley_gun_shot.rigid_model_v2	nanu_particle_effect_explosion_lightning_small	wh_main_weapon_muzzle_flash_small	nanu_particle_effect_lightning_trail_tiny				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_volley_gun_shot_magic	projectiles\wh_emp_volley_gun_shot.rigid_model_v2	wh_dlc05_impact_wef_arrow_swiftshiver	wh_main_weapon_muzzle_flash_small	wh3_main_ksl_ice_guard_arrow_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_volley_gun_shot_magic_exploding	projectiles\wh_emp_volley_gun_shot.rigid_model_v2		wh_main_weapon_muzzle_flash_small	wh3_main_ksl_ice_guard_arrow_trail				0.0000	false	wh_main_unit_launch_medium	wh2_main_abilities_soul_rain_impact	wh2_main_abilities_soul_rain_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_emp_volley_gun_shot_poison	projectiles\wh_emp_volley_gun_shot.rigid_model_v2	wh_dlc07_weapon_pox_arrow	wh_main_weapon_muzzle_flash_small	wh3_dlc20_marauder_trail_axe_nurgle				0.0000	false	wh_main_unit_launch_medium	wh_main_impact_small	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_bolt_thrower_bolt_arcane_fire	projectiles/dwf_bolt_01.rigid_model_v2	wh2_dlc15_rogue_idol_rock_impact		nanu_particle_effect_arrow_arcane_fire_trail_green				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_bolt_thrower_bolt_frozen	projectiles/dwf_bolt_01.rigid_model_v2	nanu_particle_effect_explosion_ice_small_lingering		wh_dlc05_wef_swiftshiver_arrow_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_bolt_thrower_bolt_lightning	projectiles/dwf_bolt_01.rigid_model_v2	wh2_main_skv_warp_lightning_doomwheel		wh2_main_machine_warp_lightning_doomwheel_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_bolt_thrower_bolt_magic	projectiles/dwf_bolt_01.rigid_model_v2	wh2_dlc15_rogue_idol_rock_impact		wh2_dlc12_machine_warp_lightning_rifle_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_bolt_thrower_bolt_multi_lightning	projectiles/dwf_bolt_01.rigid_model_v2	wh2_dlc12_skv_warp_jezzails_impact		nanu_particle_effect_arrow_green_lightning_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_goblin_arrow_flaming	projectiles\wh_grn_goblin_arrow.rigid_model_v2	wh2_dlc12_skv_warp_jezzails_impact		nanu_particle_effect_arrow_arcane_fire_trail_green				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_grn_goblin_arrow_frozen	projectiles\wh_grn_goblin_arrow.rigid_model_v2	nanu_particle_effect_explosion_ice_tiny_lingering		wh_dlc05_wef_swiftshiver_arrow_trail				-0.0500	false		nanu_particle_effect_explosion_ice_small	nanu_particle_effect_explosion_ice_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_grn_goblin_arrow_lightning	projectiles\wh_grn_goblin_arrow.rigid_model_v2	wh2_dlc12_skv_warp_jezzails_impact		nanu_particle_effect_arrow_green_lightning_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_grn_goblin_arrow_magic	projectiles\wh_grn_goblin_arrow.rigid_model_v2	wh_dlc07_weapon_pox_arrow		wh2_dlc12_machine_warp_lightning_rifle_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_grn_goblin_arrow_poison	projectiles\wh_grn_goblin_arrow.rigid_model_v2	wh_dlc07_weapon_pox_arrow		wh_dlc07_weapon_trail_arrow_poison_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_grn_idol_flaming	projectiles\wh_grn_idol.rigid_model_v2	wh2_main_sun_dragon_breath_impact		wh2_main_sun_dragon_breath_trail				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_idol_frozen	projectiles\wh_grn_idol.rigid_model_v2	nanu_particle_effect_explosion_ice_lingering		wh3_main_ability_ice_shard_trail				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_idol_lightning	projectiles\wh_grn_idol.rigid_model_v2	wh2_dlc12_skv_warp_jezzails_impact		wh2_main_machine_warp_lightning_cannon_trail				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_idol_magic	projectiles\wh_grn_idol.rigid_model_v2	wh2_dlc15_rogue_idol_rock_impact		wh_dlc06_skarsnik_missile_trail				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_idol_multi_frozen	projectiles\nanu_rock_small.rigid_model_v2	nanu_particle_effect_explosion_ice_small_lingering		wh_dlc05_wef_swiftshiver_arrow_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_idol_multi_lightning	projectiles\nanu_rock_small.rigid_model_v2	wh2_main_skv_warp_lightning_doomwheel		wh2_main_machine_warp_lightning_doomwheel_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_idol_multi_magic	projectiles\nanu_rock_small.rigid_model_v2	wh2_main_abilities_soul_rain_impact		wh_dlc06_skarsnik_missile_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_idol_multi_poison	projectiles\nanu_rock_small.rigid_model_v2	wh_dlc08_copious_vomit_impact		wh_dlc06_skarsnik_missile_trail				0.0000	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_idol_poison	projectiles\wh_grn_idol.rigid_model_v2	wh_dlc08_copious_vomit_impact		wh_dlc06_skarsnik_missile_trail				0.0000	false		wh_main_bounce_impact	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_grn_orc_arrow_flaming	projectiles\wh_grn_orc_arrow.rigid_model_v2	wh2_dlc12_skv_warp_jezzails_impact		nanu_particle_effect_arrow_arcane_fire_trail_green				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_grn_orc_arrow_frozen	projectiles\wh_grn_orc_arrow.rigid_model_v2	nanu_particle_effect_explosion_ice_tiny_lingering		wh_dlc05_wef_swiftshiver_arrow_trail				-0.0500	false		nanu_particle_effect_explosion_ice_small	nanu_particle_effect_explosion_ice_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_grn_orc_arrow_lightning	projectiles\wh_grn_orc_arrow.rigid_model_v2	wh2_dlc12_skv_warp_jezzails_impact		nanu_particle_effect_arrow_green_lightning_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_grn_orc_arrow_magic	projectiles\wh_grn_orc_arrow.rigid_model_v2	wh2_dlc12_skv_warp_jezzails_impact		wh2_dlc12_machine_warp_lightning_rifle_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_grn_orc_arrow_poison	projectiles\wh_grn_orc_arrow.rigid_model_v2	wh_dlc07_weapon_pox_arrow		wh_dlc07_weapon_trail_arrow_poison_small				-0.0500	false		wh3_main_arrow_bounce	wh_main_entity_impact				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_hef_arrow_frozen	projectiles/hef_sisters_of_avelorn_arrow.wsmodel	nanu_particle_effect_explosion_lightning_tiny		nanu_particle_effect_lightning_trail_tiny				-0.0500	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_hef_arrow_lightning	projectiles/hef_sisters_of_avelorn_arrow.wsmodel	nanu_particle_effect_explosion_ice_tiny_lingering		wh_dlc05_wef_swiftshiver_arrow_trail				-0.0500	false		wh3_main_arrow_bounce	wh_main_impact_small				wh3_main_yin_missile_mirror_impact_small	wh3_main_spell_yin_missile_mirror_trail_small	1.0000
nanu_ksl_little_grom_cannon_ball_explosive	projectiles/ksl_little_grom_projectile_01.wsmodel	wh2_dlc11_cst_queen_bess_impact		wh2_dlc13_ability_fire_arrow_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_spell_fire_piercing_bolts_of_burning	wh_main_spell_fire_piercing_bolts_of_burning				wh3_main_yin_missile_mirror_impact_large	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
nanu_ksl_little_grom_cannon_ball_flaming	projectiles/ksl_little_grom_projectile_01.wsmodel	wh_main_spell_fire_piercing_bolts_of_burning		wh2_dlc13_ability_fire_arrow_trail				0.0000	false	wh_main_unit_launch_medium	wh_main_spell_fire_piercing_bolts_of_burning	wh_main_spell_fire_piercing_bolts_of_burning				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_medium	1.0000
nanu_ksl_little_grom_cannon_ball_frozen	projectiles/ksl_little_grom_projectile_01.wsmodel	wh3_main_spell_tempest_hailstorm		wh2_dlc10_bone_giant_trail				0.0000	true	wh_main_unit_launch_medium	wh3_main_spell_tempest_hailstorm	wh3_main_spell_tempest_hailstorm				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
nanu_ksl_little_grom_cannon_ball_lightning	projectiles/ksl_little_grom_projectile_01.wsmodel	nanu_particle_effect_explosion_lightning		wh3_main_weapon_tower_ksl_lightning_trail				0.0000	true	wh_main_unit_launch_medium	nanu_particle_effect_explosion_lightning	nanu_particle_effect_explosion_lightning				wh3_main_yin_missile_mirror_impact_medium	wh3_main_spell_yin_missile_mirror_trail_large	1.0000
